,Level_A,Level_B,Level_C,Level_D,ids
732,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00130 Ubiquinone and other terpenoid-quinone biosynthesis [PATH:nme00130],NMB0735 ubiA; 4-hydroxybenzoate octaprenyltransferase	K03179 ubiA; 4-hydroxybenzoate polyprenyltransferase [EC:2.5.1.39],NMB0735
733,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00130 Ubiquinone and other terpenoid-quinone biosynthesis [PATH:nme00130],NMB1694 conserved hypothetical protein	K03182 ubiD; 4-hydroxy-3-polyprenylbenzoate decarboxylase [EC:4.1.1.98],NMB1694
734,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00130 Ubiquinone and other terpenoid-quinone biosynthesis [PATH:nme00130],NMB1945 ubiX; 3-octaprenyl-4-hydroxybenzoate carboxy-lyase	K03186 ubiX; flavin prenyltransferase [EC:2.5.1.129],NMB1945
735,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00130 Ubiquinone and other terpenoid-quinone biosynthesis [PATH:nme00130],NMB2030 ubiG; 3-demethylubiquinone-9 3-methyltransferase	K00568 ubiG; 2-polyprenyl-6-hydroxyphenyl methylase / 3-demethylubiquinone-9 3-methyltransferase [EC:2.1.1.222 2.1.1.64],NMB2030
736,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00130 Ubiquinone and other terpenoid-quinone biosynthesis [PATH:nme00130],"NMB0743 ubiE; ubiquinone/menaquinone biosynthesis methlytransferase UbiE	K03183 ubiE; demethylmenaquinone methyltransferase / 2-methoxy-6-polyprenyl-1,4-benzoquinol methylase [EC:2.1.1.163 2.1.1.201]",NMB0743
737,09100 Metabolism,09109 Metabolism of terpenoids and polyketides,00900 Terpenoid backbone biosynthesis [PATH:nme00900],NMB1867 dxs; 1-deoxyxylulose-5-phosphate synthase	K01662 dxs; 1-deoxy-D-xylulose-5-phosphate synthase [EC:2.2.1.7],NMB1867
738,09100 Metabolism,09109 Metabolism of terpenoids and polyketides,00900 Terpenoid backbone biosynthesis [PATH:nme00900],NMB0184 dxr; 1-deoxy-D-xylulose 5-phosphate reductoisomerase	K00099 dxr; 1-deoxy-D-xylulose-5-phosphate reductoisomerase [EC:1.1.1.267],NMB0184
739,09100 Metabolism,09109 Metabolism of terpenoids and polyketides,00900 Terpenoid backbone biosynthesis [PATH:nme00900],NMB1513 conserved hypothetical protein	K00991 ispD; 2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase [EC:2.7.7.60],NMB1513
740,09100 Metabolism,09109 Metabolism of terpenoids and polyketides,00900 Terpenoid backbone biosynthesis [PATH:nme00900],NMB0874 conserved hypothetical protein	K00919 ispE; 4-diphosphocytidyl-2-C-methyl-D-erythritol kinase [EC:2.7.1.148],NMB0874
741,09100 Metabolism,09109 Metabolism of terpenoids and polyketides,00900 Terpenoid backbone biosynthesis [PATH:nme00900],"NMB1512 YgbB/YacN family protein	K01770 ispF; 2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase [EC:4.6.1.12]",NMB1512
742,09100 Metabolism,09109 Metabolism of terpenoids and polyketides,00900 Terpenoid backbone biosynthesis [PATH:nme00900],NMB1310 gcpE; gcpE protein	K03526 gcpE; (E)-4-hydroxy-3-methylbut-2-enyl-diphosphate synthase [EC:1.17.7.1 1.17.7.3],NMB1310
743,09100 Metabolism,09109 Metabolism of terpenoids and polyketides,00900 Terpenoid backbone biosynthesis [PATH:nme00900],NMB1831 lytB; lytB protein	K03527 ispH; 4-hydroxy-3-methylbut-2-en-1-yl diphosphate reductase [EC:1.17.7.4],NMB1831
744,09100 Metabolism,09109 Metabolism of terpenoids and polyketides,00900 Terpenoid backbone biosynthesis [PATH:nme00900],NMB1945 ubiX; 3-octaprenyl-4-hydroxybenzoate carboxy-lyase	K03186 ubiX; flavin prenyltransferase [EC:2.5.1.129],NMB1945
745,09100 Metabolism,09109 Metabolism of terpenoids and polyketides,00900 Terpenoid backbone biosynthesis [PATH:nme00900],NMB0261 ispA; geranyltranstransferase	K00795 ispA; farnesyl diphosphate synthase [EC:2.5.1.1 2.5.1.10],NMB0261
746,09100 Metabolism,09109 Metabolism of terpenoids and polyketides,00900 Terpenoid backbone biosynthesis [PATH:nme00900],NMB0326 ispB; octaprenyl-diphosphate synthase	K02523 ispB; octaprenyl-diphosphate synthase [EC:2.5.1.90],NMB0326
747,09100 Metabolism,09109 Metabolism of terpenoids and polyketides,00900 Terpenoid backbone biosynthesis [PATH:nme00900],NMB0186 uppS; undecaprenyl pyrophosphate synthetase	K00806 uppS; undecaprenyl diphosphate synthase [EC:2.5.1.31],NMB0186
750,09100 Metabolism,09109 Metabolism of terpenoids and polyketides,01051 Biosynthesis of ansamycins,NMB1457 tktA; transketolase	K00615 E2.2.1.1; transketolase [EC:2.2.1.1],NMB1457
751,09100 Metabolism,09109 Metabolism of terpenoids and polyketides,00523 Polyketide sugar unit biosynthesis [PATH:nme00523],NMB0062 rfbA-1; glucose-1-phosphate thymidylyltransferase	K00973 rfbA; glucose-1-phosphate thymidylyltransferase [EC:2.7.7.24],NMB0062
752,09100 Metabolism,09109 Metabolism of terpenoids and polyketides,00523 Polyketide sugar unit biosynthesis [PATH:nme00523],NMB0080 rfbA-2; glucose-1-phosphate thymidylyltransferase	K00973 rfbA; glucose-1-phosphate thymidylyltransferase [EC:2.7.7.24],NMB0080
753,09100 Metabolism,09109 Metabolism of terpenoids and polyketides,00523 Polyketide sugar unit biosynthesis [PATH:nme00523],"NMB0063 rfbB-1; dTDP-D-glucose 4,6-dehydratase	K01710 rfbB; dTDP-glucose 4,6-dehydratase [EC:4.2.1.46]",NMB0063
754,09100 Metabolism,09109 Metabolism of terpenoids and polyketides,00523 Polyketide sugar unit biosynthesis [PATH:nme00523],"NMB0079 rfbB-2; dTDP-D-glucose 4,6-dehydratase	K01710 rfbB; dTDP-glucose 4,6-dehydratase [EC:4.2.1.46]",NMB0079
755,09100 Metabolism,09109 Metabolism of terpenoids and polyketides,00523 Polyketide sugar unit biosynthesis [PATH:nme00523],"NMB0081 dTDP-4-keto-6-deoxy-D-glucose-3	K01790 rfbC; dTDP-4-dehydrorhamnose 3,5-epimerase [EC:5.1.3.13]",NMB0081
756,09100 Metabolism,09109 Metabolism of terpenoids and polyketides,00523 Polyketide sugar unit biosynthesis [PATH:nme00523],NMB0756 putative dTDP-L-rhamnose synthase	K00067 rfbD; dTDP-4-dehydrorhamnose reductase [EC:1.1.1.133],NMB0756
757,09100 Metabolism,09109 Metabolism of terpenoids and polyketides,01055 Biosynthesis of vancomycin group antibiotics,"NMB0063 rfbB-1; dTDP-D-glucose 4,6-dehydratase	K01710 rfbB; dTDP-glucose 4,6-dehydratase [EC:4.2.1.46]",NMB0063
758,09100 Metabolism,09109 Metabolism of terpenoids and polyketides,01055 Biosynthesis of vancomycin group antibiotics,"NMB0079 rfbB-2; dTDP-D-glucose 4,6-dehydratase	K01710 rfbB; dTDP-glucose 4,6-dehydratase [EC:4.2.1.46]",NMB0079
759,09100 Metabolism,09110 Biosynthesis of other secondary metabolites,00332 Carbapenem biosynthesis [PATH:nme00332],NMB1069 proB; glutamate 5-kinase	K00931 proB; glutamate 5-kinase [EC:2.7.2.11],NMB1069
760,09100 Metabolism,09110 Biosynthesis of other secondary metabolites,00332 Carbapenem biosynthesis [PATH:nme00332],NMB1068 proA; gamma-glutamyl phosphate reductase	K00147 proA; glutamate-5-semialdehyde dehydrogenase [EC:1.2.1.41],NMB1068
762,09100 Metabolism,09110 Biosynthesis of other secondary metabolites,00261 Monobactam biosynthesis [PATH:nme00261],"NMB1191 cysN-2; sulfate adenylyltransferase, subunit 1	K00956 cysN; sulfate adenylyltransferase subunit 1 [EC:2.7.7.4]",NMB1191
763,09100 Metabolism,09110 Biosynthesis of other secondary metabolites,00261 Monobactam biosynthesis [PATH:nme00261],"NMB1154 cysD-1; sulfate adenylyltransferase, subunit 2	K00957 cysD; sulfate adenylyltransferase subunit 2 [EC:2.7.7.4]",NMB1154
764,09100 Metabolism,09110 Biosynthesis of other secondary metabolites,00261 Monobactam biosynthesis [PATH:nme00261],"NMB1192 cysD-2; sulfate adenylyltransferase, subunit 2	K00957 cysD; sulfate adenylyltransferase subunit 2 [EC:2.7.7.4]",NMB1192
765,09100 Metabolism,09110 Biosynthesis of other secondary metabolites,00261 Monobactam biosynthesis [PATH:nme00261],"NMB1498 lysC; aspartokinase, alpha and beta subunits	K00928 lysC; aspartate kinase [EC:2.7.2.4]",NMB1498
766,09100 Metabolism,09110 Biosynthesis of other secondary metabolites,00261 Monobactam biosynthesis [PATH:nme00261],NMB2079 asd; aspartate-semialdehyde dehydrogenase	K00133 asd; aspartate-semialdehyde dehydrogenase [EC:1.2.1.11],NMB2079
767,09100 Metabolism,09110 Biosynthesis of other secondary metabolites,00261 Monobactam biosynthesis [PATH:nme00261],NMB0929 dapA; dihydrodipicolinate synthase	K01714 dapA; 4-hydroxy-tetrahydrodipicolinate synthase [EC:4.3.3.7],NMB0929
768,09100 Metabolism,09110 Biosynthesis of other secondary metabolites,00261 Monobactam biosynthesis [PATH:nme00261],NMB0203 dapB; dihydrodipicolinate reductase	K00215 dapB; 4-hydroxy-tetrahydrodipicolinate reductase [EC:1.17.1.8],NMB0203
769,09100 Metabolism,09110 Biosynthesis of other secondary metabolites,00521 Streptomycin biosynthesis [PATH:nme00521],NMB1390 glk; glucokinase	K00845 glk; glucokinase [EC:2.7.1.2],NMB1390
770,09100 Metabolism,09110 Biosynthesis of other secondary metabolites,00521 Streptomycin biosynthesis [PATH:nme00521],NMB0790 pgm; phosphoglucomutase	K01835 pgm; phosphoglucomutase [EC:5.4.2.2],NMB0790
771,09100 Metabolism,09110 Biosynthesis of other secondary metabolites,00521 Streptomycin biosynthesis [PATH:nme00521],NMB1347 suhB; extragenic suppressor protein SuhB	K01092 E3.1.3.25; myo-inositol-1(or 4)-monophosphatase [EC:3.1.3.25],NMB1347
772,09100 Metabolism,09110 Biosynthesis of other secondary metabolites,00521 Streptomycin biosynthesis [PATH:nme00521],NMB1924 inositol monophosphatase family protein	K01092 E3.1.3.25; myo-inositol-1(or 4)-monophosphatase [EC:3.1.3.25],NMB1924
773,09100 Metabolism,09110 Biosynthesis of other secondary metabolites,00521 Streptomycin biosynthesis [PATH:nme00521],NMB0062 rfbA-1; glucose-1-phosphate thymidylyltransferase	K00973 rfbA; glucose-1-phosphate thymidylyltransferase [EC:2.7.7.24],NMB0062
774,09100 Metabolism,09110 Biosynthesis of other secondary metabolites,00521 Streptomycin biosynthesis [PATH:nme00521],NMB0080 rfbA-2; glucose-1-phosphate thymidylyltransferase	K00973 rfbA; glucose-1-phosphate thymidylyltransferase [EC:2.7.7.24],NMB0080
775,09100 Metabolism,09110 Biosynthesis of other secondary metabolites,00521 Streptomycin biosynthesis [PATH:nme00521],"NMB0063 rfbB-1; dTDP-D-glucose 4,6-dehydratase	K01710 rfbB; dTDP-glucose 4,6-dehydratase [EC:4.2.1.46]",NMB0063
776,09100 Metabolism,09110 Biosynthesis of other secondary metabolites,00521 Streptomycin biosynthesis [PATH:nme00521],"NMB0079 rfbB-2; dTDP-D-glucose 4,6-dehydratase	K01710 rfbB; dTDP-glucose 4,6-dehydratase [EC:4.2.1.46]",NMB0079
777,09100 Metabolism,09110 Biosynthesis of other secondary metabolites,00521 Streptomycin biosynthesis [PATH:nme00521],"NMB0081 dTDP-4-keto-6-deoxy-D-glucose-3	K01790 rfbC; dTDP-4-dehydrorhamnose 3,5-epimerase [EC:5.1.3.13]",NMB0081
778,09100 Metabolism,09110 Biosynthesis of other secondary metabolites,00521 Streptomycin biosynthesis [PATH:nme00521],NMB0756 putative dTDP-L-rhamnose synthase	K00067 rfbD; dTDP-4-dehydrorhamnose reductase [EC:1.1.1.133],NMB0756
779,09100 Metabolism,09110 Biosynthesis of other secondary metabolites,"00524 Neomycin, kanamycin and gentamicin biosynthesis",NMB1390 glk; glucokinase	K00845 glk; glucokinase [EC:2.7.1.2],NMB1390
780,09100 Metabolism,09110 Biosynthesis of other secondary metabolites,00525 Acarbose and validamycin biosynthesis [PATH:nme00525],NMB0062 rfbA-1; glucose-1-phosphate thymidylyltransferase	K00973 rfbA; glucose-1-phosphate thymidylyltransferase [EC:2.7.7.24],NMB0062
781,09100 Metabolism,09110 Biosynthesis of other secondary metabolites,00525 Acarbose and validamycin biosynthesis [PATH:nme00525],NMB0080 rfbA-2; glucose-1-phosphate thymidylyltransferase	K00973 rfbA; glucose-1-phosphate thymidylyltransferase [EC:2.7.7.24],NMB0080
782,09100 Metabolism,09110 Biosynthesis of other secondary metabolites,00525 Acarbose and validamycin biosynthesis [PATH:nme00525],"NMB0063 rfbB-1; dTDP-D-glucose 4,6-dehydratase	K01710 rfbB; dTDP-glucose 4,6-dehydratase [EC:4.2.1.46]",NMB0063
783,09100 Metabolism,09110 Biosynthesis of other secondary metabolites,00525 Acarbose and validamycin biosynthesis [PATH:nme00525],"NMB0079 rfbB-2; dTDP-D-glucose 4,6-dehydratase	K01710 rfbB; dTDP-glucose 4,6-dehydratase [EC:4.2.1.46]",NMB0079
784,09100 Metabolism,09110 Biosynthesis of other secondary metabolites,00401 Novobiocin biosynthesis [PATH:nme00401],NMB0440 putative prephenate dehydrogenase	K04517 tyrA2; prephenate dehydrogenase [EC:1.3.1.12],NMB0440
785,09100 Metabolism,09110 Biosynthesis of other secondary metabolites,00401 Novobiocin biosynthesis [PATH:nme00401],NMB0540 aspC; aspartate aminotransferase	K00813 aspC; aspartate aminotransferase [EC:2.6.1.1],NMB0540
786,09100 Metabolism,09110 Biosynthesis of other secondary metabolites,00401 Novobiocin biosynthesis [PATH:nme00401],NMB1582 hisC; histidinol-phosphate aminotransferase	K00817 hisC; histidinol-phosphate aminotransferase [EC:2.6.1.9],NMB1582
787,09100 Metabolism,09110 Biosynthesis of other secondary metabolites,00401 Novobiocin biosynthesis [PATH:nme00401],NMB1678 tyrB; aromatic-amino-acid aminotransferase	K00832 tyrB; aromatic-amino-acid transaminase [EC:2.6.1.57],NMB1678
788,09100 Metabolism,09110 Biosynthesis of other secondary metabolites,00405 Phenazine biosynthesis,NMB1021 trpE; anthranilate synthase component I	K01657 trpE; anthranilate synthase component I [EC:4.1.3.27],NMB1021
790,09100 Metabolism,09110 Biosynthesis of other secondary metabolites,00333 Prodigiosin biosynthesis,NMB1918 fabD; malonyl CoA-acyl carrier protein transacylase	K00645 fabD; [acyl-carrier-protein] S-malonyltransferase [EC:2.3.1.39],NMB1918
791,09100 Metabolism,09110 Biosynthesis of other secondary metabolites,00333 Prodigiosin biosynthesis,NMB1921 fabG-2; 3-oxoacyl-(acyl-carrier-protein) reductase	K00059 fabG; 3-oxoacyl-[acyl-carrier protein] reductase [EC:1.1.1.100],NMB1921
792,09100 Metabolism,09110 Biosynthesis of other secondary metabolites,00333 Prodigiosin biosynthesis,NMB1702 fabG-1; 3-oxoacyl-(acyl-carrier-protein) reductase	K00059 fabG; 3-oxoacyl-[acyl-carrier protein] reductase [EC:1.1.1.100],NMB1702
793,09100 Metabolism,09110 Biosynthesis of other secondary metabolites,00333 Prodigiosin biosynthesis,NMB0336 fabI; enoyl-(acyl-carrier-protein) reductase	K00208 fabI; enoyl-[acyl-carrier protein] reductase I [EC:1.3.1.9 1.3.1.10],NMB0336
794,09100 Metabolism,09110 Biosynthesis of other secondary metabolites,00998 Biosynthesis of various antibiotics,NMB0220 acp-1; acyl carrier protein	K02078 acpP; acyl carrier protein,NMB0220
797,09100 Metabolism,09110 Biosynthesis of other secondary metabolites,00999 Biosynthesis of various plant secondary metabolites [PATH:nme00999],NMB1799 metK; S-adenosylmethionine synthetase	K00789 metK; S-adenosylmethionine synthetase [EC:2.5.1.6],NMB1799
798,09100 Metabolism,09110 Biosynthesis of other secondary metabolites,00999 Biosynthesis of various plant secondary metabolites [PATH:nme00999],NMB0358 aroE; shikimate 5-dehydrogenase	K00014 aroE; shikimate dehydrogenase [EC:1.1.1.25],NMB0358
800,09100 Metabolism,09111 Xenobiotics biodegradation and metabolism,00627 Aminobenzoate degradation,NMB1945 ubiX; 3-octaprenyl-4-hydroxybenzoate carboxy-lyase	K03186 ubiX; flavin prenyltransferase [EC:2.5.1.129],NMB1945
801,09100 Metabolism,09111 Xenobiotics biodegradation and metabolism,00625 Chloroalkane and chloroalkene degradation [PATH:nme00625],"NMB0546 adhP; alcohol dehydrogenase, propanol-preferring	K13953 adhP; alcohol dehydrogenase, propanol-preferring [EC:1.1.1.1]",NMB0546
802,09100 Metabolism,09111 Xenobiotics biodegradation and metabolism,00625 Chloroalkane and chloroalkene degradation [PATH:nme00625],NMB1304 alcohol dehydrogenase	K00121 frmA; S-(hydroxymethyl)glutathione dehydrogenase / alcohol dehydrogenase [EC:1.1.1.284 1.1.1.1],NMB1304
805,09100 Metabolism,09111 Xenobiotics biodegradation and metabolism,00626 Naphthalene degradation [PATH:nme00626],"NMB0546 adhP; alcohol dehydrogenase, propanol-preferring	K13953 adhP; alcohol dehydrogenase, propanol-preferring [EC:1.1.1.1]",NMB0546
806,09100 Metabolism,09111 Xenobiotics biodegradation and metabolism,00626 Naphthalene degradation [PATH:nme00626],NMB1304 alcohol dehydrogenase	K00121 frmA; S-(hydroxymethyl)glutathione dehydrogenase / alcohol dehydrogenase [EC:1.1.1.284 1.1.1.1],NMB1304
